"Label","F2","F7","F3","F1","F6","F5","F4"
0,0.651644139555344,-0.973463600910363,1.45333133859715,1.23906892728959,0.0733995031371809,-0.773205092923759,0.532482651841691
0,1.56237724783409,-0.199314628630091,-0.591908233003266,-0.769720297292634,0.355536592458884,-0.77365629608122,-1.75540146997163
0,0.520767679808592,1.12356171340913,1.02598556050516,0.247901830132342,0.904360363074326,0.435149586312352,-0.202911601166775
0,1.66602376532548,-0.291521721354312,-0.956698992586639,-0.975119842713902,2.40331211203679,-2.00863940940585,-1.04519454671183
0,0.504849640165107,-0.121407815779758,1.39902890597295,0.741919688523901,-0.467964392206456,0.573747058993521,0.641349725593226
0,-0.853890208273816,-0.127880090693956,0.0967544388847462,-2.25585589480458,-1.66792575001361,-0.534905542257724,-0.497213811458769
0,0.333231831980984,0.594860487433516,0.0587670019463793,0.0831175917906095,1.18408779996744,-0.13899210970547,-0.811485439888882
0,0.600467043449934,-0.393045924768919,0.311456019850649,-0.274659090816735,-0.449403203134558,0.311516071621822,1.2933253043898
0,1.03310987974348,0.0301777794854047,1.64604046179624,-4.06000305460923,1.55309771226815,0.132004491691458,-0.154112695973697
0,0.95911223888087,-0.597381183264359,-0.173419051185927,-0.838287743759236,0.818613645998757,-0.740014221481308,-0.419461573947611
0,0.378773506934571,2.4767493471528,0.842418997957537,0.413272743698249,0.0782834550753536,-0.0397599142126112,-0.222081905202787
0,-0.180542762550512,1.59288479410628,1.04447504925677,1.02754399001689,-0.910314752739136,-0.161179556411697,0.599265899115842
0,0.535968686246153,1.08638327108889,0.122925557204542,0.187264696012555,0.422509362115254,1.15984787487681,-1.16462385696509
0,0.0890212173230117,1.15393587069631,1.2995248084006,1.43128051184134,-0.858573302380123,-0.394257306425071,-0.89322607633592
0,0.85451523951043,1.45647697029243,0.625813798420447,1.24700903876471,1.6367364244624,0.289400903990107,-0.202249049767834
0,1.42197814093816,-0.119456193099637,0.633799618472423,1.18746339869628,0.298782573861996,-1.42930795046132,-1.94275366661681
0,0.632288235895094,0.086433892090991,0.949032266340722,-0.733181653094958,1.19831403539994,0.292891715587069,-0.251364101340606
0,1.38899123191072,0.50028667856224,-0.625734026361825,0.233535584829828,1.10995201341257,-0.193432622776582,0.00432338704486241
0,0.496816182812021,0.96298125014664,1.26980326416926,-0.691867406867619,0.735705007731042,-0.158712722501217,0.595769798276319
0,1.44662431883419,1.00268198772579,-1.28459022610802,0.794429205308658,0.0722114488668993,-2.24920903452376,-0.868622506156655
0,0.529573298745402,1.14796793909507,0.403772271156462,1.3250860726778,1.33277933951522,0.425585955344881,-0.194869775228251
0,0.152006650266036,0.94021086374078,0.142362431086619,1.73984123486547,0.176598368372102,-0.0514396899472633,-0.128847946462811
0,0.95533894017804,0.113049723573039,-1.43876604084884,-0.979073251562066,0.995904230581446,0.101651835591118,-0.928304304155631
0,0.769160926914076,1.857763733724,-1.00557101157849,-1.29263095139344,-1.38696493010971,-0.828787794819137,-1.00794111409228
0,1.21097378688682,1.04262052081025,-1.33086312644277,0.270366437735477,1.80386702532145,-1.66577930526342,-1.46356713060334
0,0.69948167786469,-0.396134185802234,0.215496553421445,0.324009336516822,-0.308820289857561,-0.301509352792603,-0.205361444385674
0,0.143338314572007,0.89531809908457,-0.576676358567929,0.664734167566213,0.0899620145708515,0.409497822631636,-0.228034832455951
0,0.0290190793595874,1.2553045726262,-0.171168720837896,0.306951688315787,1.15287045488469,1.43958779228025,-0.279237237480683
0,1.32519254859023,-0.644990895905347,-0.73055088334409,0.0670949518129377,1.23778092849042,0.332704533153352,-2.32011393707452
0,1.24620480763509,0.220729201573019,1.13031872011368,0.0968566010742001,0.290565500811292,-0.582856645455661,-0.496093026327159
0,0.947866656044983,1.16557773118094,0.558466070518973,-0.276908626744222,0.581132802915241,0.130111815288082,0.611423538190792
0,0.481295373629911,0.655002938052432,-0.0261637183748244,0.720672429461771,0.870310339466668,0.0195141327709027,-0.736968486895777
0,0.488618000663982,0.127828579016613,-0.529751438582578,-0.360573484625972,1.5498334103471,1.26494941221409,0.424128872756626
0,0.74511811990525,0.722805632516386,-0.0929314725807877,0.410605802506985,0.927926989184911,0.806438789830068,-1.04603596991587
0,0.720009317318359,1.58395567333825,-0.830332604851324,-0.00123448781636088,0.54073288691494,0.491577583990959,-1.09111259672467
0,-2.10977163967978,2.32119129675216,2.888546306657,-4.47228445555872,-0.458766537013521,-5.96256979201685,1.48874509893357
0,-0.392096351234403,0.723092859770845,-0.318542791376113,-0.316990342741184,-0.985901976131799,0.962593035294824,-0.943866657964786
0,0.690269005282445,0.937467017574703,-2.19374292816679,0.440375567709802,1.54992732191393,0.164710929740275,1.66943561175081
0,0.986111367579489,0.824077423250574,0.681068667884166,-0.235532470958229,1.1235071135136,-0.449067523775013,-0.0171512093812221
0,0.309558645957048,1.77354654871034,0.299883080153939,-0.265060723217279,0.430418785981413,-0.298703676089201,0.875469729987858
0,0.122084597650755,0.672284761637296,0.553651164525656,0.415850882777637,-0.353320674761896,-0.517903216613045,0.178049814989644
1,1.07132362206363,-0.793258708403083,0.675436250842905,-0.674348648320022,-0.449088686169852,0.330195466140153,-0.587476361490416
1,0.501107506880209,-0.611592338661241,-0.887015413473324,0.34990992575589,-0.0249360971346804,-0.0168261802178739,1.41225933302336
1,0.97468490311063,-0.00127823466998897,0.754457153397211,-0.737106510555155,-0.342729338482294,0.469483424788499,0.63952456825482
1,1.15716881591568,0.847166433125506,0.850401826835386,0.220116672942259,2.93362871660574,0.929921093418427,0.842219487240607
1,0.486796006982707,-0.743099550793157,0.909961601445321,-0.0332121294964959,0.515089763712722,-0.131735336587541,-0.0176751595619076
1,0.734090491792346,-0.145672787696107,-0.938706296371213,0.0435225358313354,1.02803941016495,-0.514393903659899,0.234877153858972
1,0.845450520894505,-0.99865701996997,0.734285209447315,-1.33035626899588,0.0475195326016506,-0.0279962180162839,-0.347972234658902
1,-0.053335996117581,1.08809541016554,-0.385382047090837,-0.244583988915874,-0.815377751650866,0.975230336935975,0.433312828048754
1,0.910563206036841,-0.491801251352264,-0.63665449348202,0.802741577752823,-0.00661861759275154,-1.10855540217009,-0.536975704187706
1,0.186984840493864,1.21037234100785,0.657778069149274,0.137499935177356,-0.416204955212916,0.286228544059186,-0.00092344079130209
1,0.229499274876855,-0.0140399842471508,-0.191946727037183,-1.18784014344869,-0.482436751275392,1.75489856766596,-0.225899529591775
1,0.152740120042544,0.256730147939075,-1.25846393269988,-0.440772138271007,0.234259853600745,0.943672127423994,0.423929726552494
1,1.15216562340899,-0.506966225476667,1.60071791197384,0.711114581505268,0.198658181428956,0.994082847124105,-0.763818511509808
1,0.906066054455009,-0.763983323567018,-1.03587330186937,0.718794049299736,0.392881365462607,0.46631168057314,0.240740317843254
1,1.09650383016038,-0.307932832034591,-1.49911203137099,-1.40772223572844,-1.01020781147217,-0.275012136346056,-1.06517540351001
1,1.55837760010146,-0.453598852971112,-0.106731900337538,-0.193143485227448,-0.525200501308188,-1.29360947003526,-1.31955191875664
1,0.804655056629607,-0.595401493625365,1.03722118117836,1.40581046362324,0.537684954055154,-0.394803398991368,2.28571201889619
1,0.786544696813412,0.740592485952978,1.32540551576991,0.203887684725331,-0.0899025533879002,-0.370766314163587,-0.534739103704314
1,0.541572873162013,0.447673445153979,1.01604997460971,-0.995100025836948,0.645119754510165,-0.577607568467957,-0.441580858379454
1,-0.476264548297615,0.565691535121619,0.951677481614307,-1.26270331883062,-1.18618076800436,1.02021081559252,0.315819462745905
1,0.568906491600526,-1.60374662492637,-0.444515322376171,-0.121208741681036,0.422606931321754,0.510494037447352,-0.894837362031347
1,0.126229481776717,1.41131159629636,-0.659301040081378,-0.477748632440941,-0.82936470320722,0.89949893838465,0.251342673544509
1,0.539338725715485,-0.306483336745942,0.499965503508866,-0.729141270531175,-0.428138387610507,0.645936113071705,0.729760727929664
1,0.706723595961918,-0.8921725447514,0.719699835217044,-0.929191030585944,-1.18349000625274,1.08619140025759,0.29093613331789
1,0.093971431401578,-0.176119707065274,0.371914916986524,-0.200566741644451,-0.0465374565091224,0.982017679327306,0.426300153554024
1,0.297629919611579,0.0532423277562706,0.551834639587523,1.238223268827,-0.572399993298649,-0.43240541675397,1.26024916380699
1,1.13526646543145,-0.695488601544947,2.35855758914137,-0.456612656717364,-0.746530053183982,-0.367556146414969,-0.616561212254528
1,0.494323972118733,-0.829981200682368,2.37227081126411,-1.26287788996454,-0.471388991441753,1.21272434771962,0.327288788251389
1,0.968147869805179,0.713535505796479,-0.653664934237573,0.365832277252398,0.190668852901096,0.684334122971306,0.399425026970783
1,0.374274715007215,-0.0895483407489007,0.578323800927511,0.349101479631436,0.39558358380212,1.02765764757563,1.96753840480068
1,0.492993931966762,0.113312135846674,0.375019185667411,1.13551861622342,-0.154158336336126,0.388910835410338,0.57071903503966
1,0.669209094115976,-0.242710606193396,-1.35024293026324,-1.17513677284803,0.11507242421376,-0.531702719961568,1.34861451342451
1,0.052662958132051,-0.264728402732282,-0.0514639707499684,0.570238257950072,0.455014385906382,0.542037822659728,2.09506922290979
1,0.856422944494289,-0.0886489247774654,0.541843091735551,1.15585515902071,0.294418762561153,0.114966874564089,1.56811379677068
1,0.483959243303487,-0.173393233479235,-0.171470652473378,-0.426508768229661,-1.15021841899053,-0.903745656547969,0.28913303270638
1,0.536533495178676,1.85167020810303,0.878629832100641,-1.69870408141149,0.494980522341069,-0.0269395153482154,0.571684544804836
1,0.990082503195303,-0.871190339324687,0.063898724593481,-0.0820157064817981,-0.402616116446852,-1.10025327651034,-0.488464057793684
1,0.36628973907248,-0.33569457318776,-0.0192850814881315,0.0459111865374642,-0.0847551462459696,-0.939179268948686,-0.040104786465737
1,0.269394430510955,-0.725834526646746,1.05256578433433,0.554435658514202,-0.167309972944142,-0.140761466882905,1.13318755609968
1,0.350174013701692,-1.43045824632168,1.22382444072785,-0.0182925966518843,0.00216379650586361,-0.0797224934013948,0.259789992508511
1,0.238031614407777,-0.425981677766842,-0.511625573016405,-0.258091876650856,0.187440595153507,-0.685377072889137,0.682962415873539
1,0.662223387532262,-0.220561069290402,0.213841938418283,-0.238147956843491,-0.314183009354321,-0.332396602445275,-0.0285580804883342
1,0.194580708953705,-0.785623029012171,-0.331192475987347,-0.514537202195763,-0.635641858202689,-0.751840836764584,0.14760133345517
1,0.550257063993147,0.453715769376204,-1.0836345724369,1.28888111492842,-0.374022179735107,-0.454477933324532,0.296614999020591
1,1.36961151985803,-0.208177512430423,-0.341215497911569,-0.567903476176964,-0.615684378436839,-1.27374939364768,-0.366861910857182
1,0.564371657161173,0.369026833415531,-0.275526139750696,-1.55112800085327,-1.37786019289357,-0.93529194185867,-0.0142611250342848
1,0.24031814743847,-0.195168197170576,0.554052666751773,1.13530987530244,-0.731572291477638,-0.666989072202265,1.44755288283286
1,0.824932333798348,-0.432644618267573,-0.128674697537138,0.262850724997284,-0.865533248392993,0.181504880516506,0.874931530843322
1,0.507807964902381,0.58739928844097,0.402976782944599,-0.210163365428664,-0.415171917376163,0.700957865238212,0.620668720449737
1,0.841107413785898,-0.686114199235563,-0.123538338718358,0.000996245254561823,-0.190298779450165,-0.77665284517306,-0.604722769830696
1,0.966489064094579,-0.792287025864648,0.621567613110247,-0.279141085025472,-0.553229636479459,0.00986637046535674,-0.330605683037484
1,0.128123082038778,0.120142808954529,0.433024224424058,2.64869849263527,-1.03988793817229,-0.938845902637145,-0.329057603403636
1,0.246843305050209,0.632904807178866,-0.607401368531892,-0.0878013584067995,-0.246485375998324,-0.0344115500876951,0.202149877557
1,0.208243594597994,-0.470603384242835,0.697172745488316,-0.967586644330137,0.635610444794304,0.745214293116827,-0.732202143675748
1,0.645292440241211,0.394911160245365,0.0853995171509774,-0.4141578491035,-1.89313447278432,0.837873144139654,0.623563295221802
1,0.700344264140751,1.24615662242721,-0.199169778514481,1.1171267724554,-0.671598941892584,-0.559236888999548,0.54764629837417
1,1.07996032652829,-1.20398769627211,-1.15151743332795,-0.389026530335027,0.106566803866075,-0.610071333228683,-0.449217138669138
1,0.823874449711346,-0.203718599596606,-0.978604365611745,0.580530218922811,-0.743591542876533,0.324794684293446,-0.315794026594693
1,0.65034487077279,-0.952174608523209,0.526452934112419,-0.183052651281633,-0.688815207630837,1.19783753676436,-0.916241137592593
1,0.92645227953149,-0.411417494201521,-0.504147965932174,-0.764495101932306,0.259526136589888,-0.441692010354905,0.340817702792688
1,1.05905675734455,-1.24290673123803,0.472916590791935,1.17605566503768,1.05789549712952,0.235567935578054,-0.655367980824594
1,1.13825708671685,0.34942649195816,-0.137968208597974,1.80636956260953,-1.15463540404849,-0.158557513430179,-0.432883244974157
1,0.868065419285353,-0.0435120193593885,0.616348408334043,0.13657028964024,-0.597362886607281,-0.337845140325932,1.35913935024875
1,0.212481163367485,0.0789678671988523,-0.438637884623989,0.0894280753386705,-0.777859994476486,-0.181801775800281,1.11603501989889
1,0.26652893131293,-0.219594828450412,0.683711848310054,1.75110599627948,-1.26932764049671,0.506864371851874,1.51138427356074
1,-0.281302994445913,0.759604855151323,-1.21493348870002,0.94263592758213,-2.35433911463217,0.417102132390636,-0.501829621623253
1,-0.243221617963085,-0.308861670917743,-0.199796731489227,-1.28354615978166,1.7846271852223,-0.0563124253734098,-0.238565393221967
1,1.21394181315476,-0.569560209509961,1.57856017279594,-0.0107868762773198,-0.648571403662145,-0.534880565128402,1.03410453050126
1,0.79476562311287,-0.820627908162999,0.214992097169254,-0.487119670107706,-0.218273905022638,-0.222115125269364,0.705017547441993
1,0.0438896648006732,0.16752473561591,-1.36201815057875,1.15063251260345,-0.0736323440100134,-0.252908520046495,1.10012067468441
1,1.15006755597221,0.172148373582232,-2.02492080711436,-0.0212429571520312,0.993456269145886,-1.40620868033102,0.766089401312117
1,1.39562912105264,-0.234521436035734,-0.780968203670494,-0.355992909257292,1.03043980771664,-0.831064950053192,0.101946546402884
1,1.6400985382938,-0.332711605109524,-0.158266243232998,-1.42463213827813,0.309916516647363,-1.48668382228211,-0.577356824079402
1,0.0199712917634529,-0.541134781902479,0.255588940219645,0.858911006838677,-1.04011217037866,1.47429507491211,0.428368650765468
1,0.780999493123395,-0.0464767938598633,0.191126102496736,-0.329623649655209,0.620335263280661,0.580509827526731,-0.0922592129812346
1,0.291665016192573,-2.20304939202422,-0.34148785491735,-1.28002884138546,-0.727273594501972,-0.270758300778411,-1.81658104118022
1,0.86374710282819,0.110198078020054,-1.9123721559052,0.776638740219884,-0.783508629583399,-0.224238890063187,-1.33563792957271
1,0.171958843578599,1.27409875900852,-0.619294424108589,1.13539900565364,-0.327319870776146,-0.263159598950295,1.82566736877355
1,-0.31385438572356,-0.291601479234887,1.60409192365147,-0.24561469032556,0.894973160549379,0.490684016887153,-0.00361594284176319
1,0.589144343861964,-0.635597019207075,0.468377826806063,-0.616602203785313,-0.286402671330387,0.285365410658651,0.606377367194122
1,0.419142321216603,0.00835112245394585,-0.063895317258081,-0.116704505425221,0.511783724381826,1.32256984043719,0.511126993354938
1,0.258651148415647,0.554767790814118,0.00714533114010939,0.0649912813737793,-0.776195464186481,1.06467863814203,1.32753879653779
1,1.03894036586802,-0.467450740301716,0.482236763953366,-0.69478667494304,-0.678624822878703,-0.345602454943349,-0.535313339086776
1,1.03235923080272,-1.22122795750963,-0.687283520098602,-1.22625346732042,0.995206270775633,-0.897220197734283,1.06066853367287
1,1.44736955869913,-1.0676888467296,-0.250525714217484,0.0982642795098746,-0.282340526880616,-0.946449803321387,-0.0958835673193722
1,0.493121977053034,0.148276908080017,0.255134671007433,-0.0604084342651394,-1.59039755028674,0.431793928922752,0.150267048347416
1,0.21376960199794,1.54897131997704,-0.386746561020767,0.742280709583524,-1.30618857608278,-0.482109404185154,1.42263668742644
1,1.30925251861938,-1.03562367177342,-0.329058493691441,-0.183149398458321,-0.342141369081159,-1.57835192051908,0.0609438642768709
1,0.513638937407984,-1.08744706895931,-1.74442163666597,-1.80857090040212,-0.523248284398296,0.853740416381631,0.0843411901262844
1,0.863831749591824,-0.942294031590916,0.286023636094333,-0.442013786170979,0.91559538438101,1.48841872932759,0.471662142714866
1,0.90694336613459,0.790111341635812,-1.66724096040305,-1.1932028400371,-0.640535014718331,1.75736021944779,0.231396152953295
1,-0.558083047309845,0.0788646195500485,0.156816526753094,-0.95797005726243,-0.891080139672251,1.78138670629738,0.656986621305078
1,-0.257702284646343,0.660850655732833,-0.530317831154953,-0.805674771380898,-1.28092491767309,1.65397870921773,0.30651184349304
1,0.320676760743244,-1.09305128081573,-0.633736411167882,-0.849004510348762,1.57211882151455,0.898623251679479,1.05043788751513
